open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,change_5,change_10,change_20,label_change,label_change_5,weeks,week_day,label_y,label_y_5
0.8409785932721711,0.8288450029922202,0.8481642812694461,0.822992700729927,0.8442822384428222,0.41299303944315535,0.4218378367597269,0.023263410895823056,0.035619457373783255,0.8400396186702984,0.8538212311797219,0.8658873193700275,0.02968240388310502,0.04686896526290191,0.08549124794375307,0.49222065063649206,0.5280373831775701,0.5025684931506851,0,1,47,5,14.0,0.875
0.8238532110091743,0.8049072411729503,0.8058494088363409,0.7895377128953771,0.822992700729927,0.3665893271461716,0.3754655922932321,0.037557057436875034,0.05266447373548777,0.8344682431595892,0.8549647417571945,0.8636791686962169,0.02920660273830969,0.04556510596916491,0.0786887248863807,0.3521923620933521,0.4485981308411215,0.3904109589041096,0,0,47,4,14.0,0.875
0.7859327217125381,0.7893476959904249,0.7946484131922837,0.7992700729927007,0.7895377128953771,0.531322505800464,0.536521882214499,0.03630745376995171,0.050807380732192625,0.8274111675126905,0.849437773966076,0.8647507712290957,0.028182857058577173,0.037107887246798484,0.07441629963900202,0.3352192362093351,0.32593457943925236,0.47688356164383566,1,0,47,3,14.0,0.875
0.8018348623853211,0.8264512268102933,0.8189172370877411,0.8260340632603405,0.7992700729927007,0.5962877030162412,0.6008446729260886,0.059412848560674074,0.08283676826440739,0.8279064008914202,0.8491201321390001,0.8630297126156845,0.037744545319463196,0.03829403533406023,0.0697308292108048,0.42149929278642134,0.4217289719626169,0.4032534246575343,1,1,46,2,14.0,0.875
0.8226299694189603,0.83901855176541,0.8419415059116366,0.8442822384428222,0.8260340632603405,0.5638051044083525,0.566938085574243,0.07972830425030707,0.11074388134628302,0.82790640089142,0.851978908582682,0.8609839259620067,0.049736079457528046,0.04292972929540172,0.06260891854852227,0.4158415841584157,0.4801401869158879,0.3946917808219178,1,0,46,1,14.0,0.9375
0.8764525993883792,0.9192100538599641,0.8985687616677038,0.8844282238442821,0.8442822384428222,0.6473317865429233,0.6462196648234114,0.1262656293486377,0.1799173244226167,0.8404110437043457,0.8618258052220318,0.8639714239324566,0.07349960462973806,0.055667370078513544,0.06802196879333722,0.5586987270155586,0.6086448598130841,0.5273972602739726,1,1,46,5,15.0,0.9375
0.8899082568807338,0.8827049670855776,0.8929682638456753,0.895985401459854,0.8844282238442821,0.5382830626450115,0.5405108924911868,0.0467541724256771,0.06931367238427596,0.8620775040237714,0.8700844927260023,0.868030524435785,0.07562146061333738,0.056624672538905796,0.06701354869704648,0.6633663366336632,0.5794392523364486,0.5556506849315069,1,1,46,4,15.0,0.875
0.9027522935779816,0.8994614003590663,0.9054138145612943,0.8838199513381995,0.895985401459854,0.4477958236658932,0.45674167668074456,0.06505891883582365,0.09532403977468512,0.8792868639346293,0.8752938186900453,0.8718947881149537,0.08225467855848054,0.059886994956475786,0.06660642051763765,0.6124469589816123,0.5233644859813085,0.550513698630137,0,1,46,3,15.0,0.9375
0.8892966360856269,0.8910831837223219,0.9085252022401992,0.8941605839416057,0.8838199513381995,0.5336426914153132,0.536521882214499,0.0482888165008818,0.07233129724216296,0.8931533985390616,0.8826631090782033,0.8768306543270011,0.07968826571961102,0.0639552642599965,0.06709584588723691,0.5742574257425741,0.5630841121495327,0.5787671232876713,1,1,45,2,15.0,0.875
0.9027522935779816,0.9245960502692998,0.90914747977598,0.9294403892944039,0.8941605839416057,0.6287703016241298,0.6237814820170431,0.07790925699257147,0.11504866544284428,0.910486566794602,0.8915570802363255,0.883812307192726,0.07926859538679734,0.07068515771855238,0.07039659812436704,0.6138613861386137,0.5911214953271028,0.6327054794520548,1,1,45,1,16.0,0.8125
0.9370030581039753,0.9377618192698982,0.9365276913503423,0.9276155717761556,0.9294403892944039,0.4872389791183294,0.49314139545552,0.06863994889203326,0.10312633132274514,0.9192769592670547,0.9024839590877327,0.892190290631596,0.06597383990807366,0.07677352048059514,0.07222814102108896,0.5162659123055161,0.6285046728971964,0.6695205479452055,0,1,45,5,16.0,0.875
0.926605504587156,0.9263913824057449,0.927193528313628,0.9020681265206811,0.9276155717761556,0.3967517401392111,0.4118653110680076,0.03225231385950464,0.05102125673863935,0.920515042713879,0.9142367066895368,0.8987822698490016,0.06262813254120818,0.07606176051201086,0.07098150239532665,0.42998585572842984,0.6436915887850468,0.6224315068493151,0,1,45,4,15.0,0.875
0.9168195718654434,0.9198084979054457,0.9296826384567518,0.917883211678832,0.9020681265206811,0.5545243619489558,0.5549710547441797,0.038239359464963506,0.059470560928512516,0.9274483100160953,0.9266247379454928,0.9022893326838772,0.05644062237113379,0.07632097250156963,0.06591112425476087,0.4950495049504949,0.655373831775701,0.541095890410959,1,1,45,3,16.0,0.875
0.9168195718654434,0.8946738479952124,0.8979464841319228,0.8728710462287105,0.917883211678832,0.32250580046403704,0.34355351007973034,0.046548108307914886,0.06936822991071166,0.9231150179522102,0.9315164220824599,0.9046273745737945,0.056039025555236155,0.0745948556809168,0.06557715945677911,0.3663366336633662,0.5175233644859814,0.5102739726027399,0,0,44,2,15.0,0.875
0.875840978593272,0.8545780969479353,0.8556316116988176,0.840632603406326,0.8728710462287105,0.37122969837587,0.3844408654157795,0.02789121030273899,0.04229046589419203,0.905038999628575,0.9311352518899689,0.9058938139308328,0.044499418647418826,0.06763965269673926,0.0641425683141337,0.20933521923620924,0.42056074766355145,0.48202054794520555,0,0,44,1,14.0,0.875
0.8458715596330274,0.8396169958108916,0.8581207218419414,0.8503649635036495,0.840632603406326,0.531322505800464,0.5350260033607412,0.029431430599542025,0.044208305340589574,0.8893153398539063,0.92757766342672,0.9091086215294691,0.03545366579467324,0.05464699711324184,0.06398484442934822,0.2362093352192361,0.36214953271028044,0.5333904109589043,1,0,44,5,15.0,0.875
0.8599388379204893,0.8737283064033512,0.8718108276291227,0.889294403892944,0.8503649635036495,0.6426914153132249,0.6412334019775519,0.02863955551927714,0.044201340291159213,0.8867153646155752,0.9268788514071533,0.9129728852086377,0.034620170409343884,0.05221648205211474,0.06307367843368263,0.386138613861386,0.41471962616822433,0.550513698630137,1,0,44,4,15.0,0.875
0.8984709480122323,0.8916816277678037,0.9041692594897325,0.8807785888077858,0.889294403892944,0.4617169373549883,0.46970596007997967,0.03366043586864662,0.05197881679096009,0.8791630555899469,0.9265612095800776,0.915473291118688,0.03356377213193639,0.0480036142811543,0.06248577645475895,0.32956152758132945,0.4217289719626169,0.5145547945205481,0,0,44,3,15.0,0.8125
0.8862385321100916,0.8737283064033512,0.8867454884878656,0.8801703163017031,0.8807785888077858,0.4918793503480278,0.49762903201679376,0.025414718776564038,0.03987953717476373,0.8806487557261361,0.925100057175529,0.9184932618931645,0.028688111766111996,0.04493449947094788,0.06310374265886985,0.43281471004243266,0.4007009345794393,0.5282534246575343,0,1,43,2,15.0,0.875
0.8788990825688072,0.8868940754039498,0.9010578718108276,0.886861313868613,0.8801703163017031,0.519721577726218,0.523557598815264,0.029115404344721495,0.04561189938901657,0.8900581899220009,0.9206530715964679,0.9207663581750283,0.028970544187173364,0.038387621092906256,0.06321693549877325,0.5233380480905232,0.3457943925233645,0.5085616438356165,1,1,43,1,15.0,0.9375
0.8954128440366971,0.8773189706762419,0.8873677660236466,0.8673965936739657,0.886861313868613,0.4199535962877029,0.4308131098822744,0.021987343501549267,0.035341280032964294,0.8935248235731089,0.9143637634203671,0.9231368728689723,0.027253127283009188,0.032128042950664105,0.06311104064537947,0.45544554455445535,0.3119158878504673,0.5111301369863015,0,1,43,5,15.0,0.9375
0.8740061162079511,0.8737283064033512,0.8892345986309893,0.8655717761557177,0.8673965936739657,0.4872389791183294,0.49314139545552,0.03223724277571162,0.049261000264061786,0.8886962981304939,0.9105520614954579,0.9271959733723008,0.028083145635664233,0.03212602079936299,0.06266957415532279,0.3606789250353606,0.3574766355140187,0.5556506849315069,0,0,43,4,15.0,0.875
0.8685015290519877,0.8479952124476361,0.8606098319850655,0.8351581508515815,0.8655717761557177,0.37819025522041755,0.3904243808308111,0.023322313582638983,0.03611758904286928,0.8794106722793116,0.9019122037989964,0.9291118688098717,0.025698049150684448,0.030124537418739866,0.061591998219597724,0.30975954738330963,0.26869158878504673,0.49914383561643844,0,0,43,3,14.0,0.875
0.8403669724770642,0.867145421903052,0.853764779091475,0.8661800486618003,0.8351581508515815,0.6125290023201855,0.6138089563253237,0.03471425837540097,0.05216890169780849,0.8765630803516157,0.9012133917794295,0.9312550738756292,0.02784353540007199,0.028536739529294506,0.05954237795781647,0.38330975954738317,0.41471962616822433,0.5051369863013699,1,0,42,2,15.0,0.875
0.8807339449541284,0.9132256134051465,0.8923459863098941,0.9118004866180047,0.8661800486618003,0.668213457076566,0.6636715847839203,0.0785265044254306,0.11494638566009537,0.8816392224835955,0.9086462105330031,0.9348595551225848,0.03924311434304798,0.035330691928382923,0.05944264622198887,0.47383309759547365,0.5642523364485982,0.5436643835616439,1,1,42,1,16.0,0.875
0.9217125382262995,0.9084380610412927,0.926571250777847,0.9172749391727493,0.9118004866180047,0.5150812064965196,0.5185713359694043,0.040586783992327756,0.06228236301141819,0.8917915067475547,0.9156343307286704,0.9366130865400225,0.04353417019534607,0.03682745305634152,0.05233256033728834,0.5318246110325316,0.5560747663551402,0.4948630136986302,1,1,42,5,16.0,0.875
0.9229357798165135,0.9018551765409935,0.9103920348475419,0.8899026763990266,0.9172749391727493,0.3897911832946635,0.4048845430838041,0.05100990941427021,0.07576743185503759,0.8967438405348521,0.9156978590940854,0.9362883584997563,0.04786519085602491,0.039828978418178715,0.05268572400757073,0.47241867043847224,0.4287383177570093,0.44006849315068497,0,1,42,4,15.0,0.875
0.8996941896024464,0.8976660682226213,0.9097697573117611,0.9020681265206811,0.8899026763990266,0.5406032482598607,0.5425053976295307,0.05093237432591565,0.07595861210440119,0.9103627584499198,0.9179213518836159,0.9372625426205554,0.05423507670250955,0.04214642773395318,0.051513428275738814,0.5714285714285713,0.46845794392523366,0.47431506849315075,1,1,42,3,15.0,0.875
0.91131498470948,0.8916816277678037,0.9184816428126945,0.9038929440389293,0.9020681265206811,0.5011600928074245,0.5061056788547552,0.02924309565055688,0.04613242397726849,0.9180388758202304,0.9203989581348072,0.9377821074849813,0.05297283094619461,0.04266009731360755,0.04993291315069612,0.5035360678925034,0.4731308411214954,0.46232876712328774,1,1,41,2,15.0,0.8125
0.9174311926605503,0.9132256134051465,0.9215930304915994,0.9002433090024331,0.9038929440389293,0.4802784222737818,0.48665925375590247,0.037304557229533485,0.057727896956741215,0.9156865172712642,0.9217965821739406,0.936223412891703,0.04346256219129435,0.04375887072555734,0.0465633193911507,0.3889674681753888,0.4532710280373832,0.4075342465753425,0,0,41,1,15.0,0.8125
0.9045871559633027,0.8874925194494314,0.8855009334163036,0.8686131386861314,0.9002433090024331,0.3735498839907192,0.38842987569246723,0.05356531569202892,0.07809037659071343,0.9057818496966696,0.921923638904771,0.9330735509011203,0.04645682454191993,0.04799582132768118,0.04531234622167514,0.30268741159830254,0.42990654205607476,0.36558219178082196,0,0,41,5,15.0,0.8125
0.8721712538226298,0.8515858767205265,0.8630989421281893,0.851581508515815,0.8686131386861314,0.4292343387470997,0.4382925041510638,0.07936501212284272,0.11085722178559701,0.8979819239816766,0.9204624865002222,0.93037830816691,0.05299859817647945,0.05431915423543139,0.049222008280252895,0.3267326732673266,0.4007009345794393,0.37756849315068497,0,0,40,4,15.0,0.8125
0.856880733944954,0.8461998803111908,0.8742999377722465,0.8570559610705595,0.851581508515815,0.5150812064965196,0.5195685885385762,0.03410855842600126,0.05096035728861588,0.8888201064751765,0.9227495076551679,0.9271310277642475,0.04911719466269604,0.05576639050215777,0.04887921245897998,0.31117397454031104,0.4696261682242991,0.363013698630137,1,0,40,3,15.0,0.8125
0.8660550458715595,0.8473967684021545,0.8394523957685128,0.8223844282238442,0.8570559610705595,0.3619489559164733,0.37396971343947427,0.0885727078382803,0.12117925337737416,0.8722297882877308,0.9181754653452764,0.9244357850300372,0.06280506230145268,0.06299280733806852,0.05236663704655978,0.2263083451202262,0.3434579439252337,0.37756849315068497,0,0,39,2,14.0,0.6875
0.8324159021406727,0.8384201077199281,0.8462974486621033,0.8412408759124086,0.8223844282238442,0.5661252900232018,0.5694312169971728,0.07952377066542216,0.11015139638189914,0.8602203788535348,0.9108061749571184,0.924468257834064,0.07254540922120614,0.0631266147836677,0.05665138128066991,0.2786421499292785,0.29205607476635514,0.44948630136986306,1,0,39,1,14.0,0.6875
0.8464831804281344,0.8288450029922202,0.8450528935905415,0.8309002433090024,0.8412408759124086,0.45475638051044076,0.4617279395266042,0.05623137096077013,0.07860422716613717,0.8525442614832242,0.9017851470681659,0.9234291281052117,0.0731604918130268,0.06522571544079936,0.05887538274661813,0.328147100424328,0.26168224299065423,0.42123287671232884,0,0,39,5,14.0,0.6875
0.8391437308868501,0.8258527827648113,0.8419415059116366,0.8412408759124086,0.8309002433090024,0.5336426914153132,0.537519134783671,0.06122696079281571,0.0851263006996568,0.8504395196236229,0.8967028778349535,0.9208637765871084,0.06897588253149578,0.06659658060367735,0.06157965880555476,0.3917963224893916,0.33411214953271035,0.38099315068493156,1,0,39,4,14.0,0.6875
0.8391437308868501,0.8186714542190305,0.8419415059116366,0.8175182481751825,0.8412408759124086,0.4037122969837586,0.41286256363717955,0.04722198347210697,0.06660026145119048,0.8423919772192646,0.8878724350422466,0.9174866049683389,0.07200126597330753,0.06609874170929453,0.06270506809169842,0.32390381895332376,0.2651869158878505,0.35958904109589046,0,0,39,3,14.0,0.6875
0.7944954128440367,0.7767803710353081,0.7181082762912259,0.7001216545012163,0.8175182481751825,0.04640371229698374,0.06232828557324571,0.15449949042883052,0.19272964139373458,0.8175064999380958,0.8665904326281684,0.9078746549764571,0.0872111593245953,0.08290492400860223,0.07341720839935229,0.13154172560113145,0.03621495327102801,0.19520547945205477,0,0,38,5,12.0,0.6875
0.7070336391437309,0.7019748653500897,0.6876166770379589,0.681265206812652,0.7001216545012163,0.4222737819025521,0.4228350893288989,0.0767341432292637,0.09315556054168943,0.7849449052866165,0.8437202210787116,0.8968988472154569,0.08656756753797173,0.08819535897178891,0.07736886439777536,0.043847241867043724,0.007009345794392594,0.15924657534246575,0,0,38,4,12.0,0.6875
0.6880733944954127,0.6918013165769,0.6938394523957686,0.7031630170316301,0.681265206812652,0.5777262180974477,0.5903735209497833,0.06451650671866911,0.0794742621265566,0.7589451529033058,0.8264405056857888,0.8881311901282676,0.08847902182599954,0.08966472676825196,0.08089816036133142,0.11881188118811867,0.10981308411214957,0.21746575342465754,1,0,38,3,12.0,0.6875
0.6996941896024463,0.6822262118491921,0.6757934038581207,0.6703163017031629,0.7031630170316301,0.3689095127610208,0.3659916928860988,0.08012389637835048,0.09613727443143838,0.7241550080475426,0.8075090527920719,0.8777074200357201,0.09283871243470425,0.08976654949087395,0.08487204934675985,0.018387553041018245,0.07943925233644861,0.17380136986301367,0,0,37,2,12.0,0.6875
0.6776758409785932,0.7157390783961699,0.6807716241443684,0.7049878345498782,0.6703163017031629,0.6264501160092806,0.6447237859696536,0.10073658711110949,0.12218373596233363,0.7012504642812928,0.7916269614382822,0.8707582399740217,0.10518500603651479,0.09870631498793789,0.09129629714328535,0.15417256011315406,0.13551401869158877,0.26541095890410954,1,0,37,1,12.0,0.75
0.6996941896024463,0.7031717534410533,0.7000622277535781,0.6916058394160584,0.7049878345498782,0.4431554524361948,0.44527327213526735,0.054338060103891105,0.06838332571916898,0.6995171474557386,0.7779683628740234,0.8614385452183795,0.08207687587617635,0.09411290694841061,0.09292478449151763,0.3960396039603959,0.17640186915887854,0.2029109589041096,0,0,37,5,12.0,0.6875
0.6862385321100917,0.6947935368043089,0.6907280647168638,0.6861313868613139,0.6916058394160584,0.4733178654292343,0.4771853543487692,0.059616304221625956,0.07365629330171382,0.700507614213198,0.761768629693158,0.8493911349245006,0.07812763862418273,0.09144183765279472,0.09135551558987937,0.42715700141442703,0.12967289719626168,0.13099315068493148,0,1,37,4,12.0,0.6875
0.6837920489296634,0.6929982046678635,0.6938394523957686,0.7037712895377128,0.6861313868613139,0.5614849187935034,0.5724229747046886,0.05684406451240942,0.07081068343955524,0.7006314225578805,0.7484912013213902,0.8379931807111543,0.07635753817159588,0.09152404534798415,0.09270463111855796,0.4172560113154171,0.18341121495327106,0.14811643835616436,1,1,37,3,12.0,0.5625
0.7192660550458715,0.7199281867145421,0.7268201617921592,0.7055961070559611,0.7037712895377128,0.5011600928074245,0.507102931423927,0.06345524991149262,0.08030628759422635,0.7078123065494615,0.7343243758338098,0.8281539210910862,0.072511933621988,0.09182302435987683,0.093737411607506,0.4978783592644977,0.16705607476635517,0.18921232876712327,1,1,36,2,12.0,0.5625
0.7149847094801223,0.7175344105326151,0.7274424393279403,0.7293187347931872,0.7055961070559611,0.5846867749419953,0.595858410080229,0.05474097933550143,0.07017908720602167,0.7127646403367587,0.7251127628486118,0.8189316447475239,0.06190033904077544,0.09283187995891941,0.09405346989011287,0.4724186704384723,0.25817757009345793,0.2054794520547945,1,1,36,1,13.0,0.5625
0.7058103975535168,0.7001795332136446,0.7044181705040448,0.6952554744525546,0.7293187347931872,0.36426914153132245,0.3639971877477549,0.04727739432062048,0.05981741371953016,0.7135074904048533,0.7246045359252906,0.8077934729663908,0.06027138083391725,0.07844543608195549,0.09555005182794414,0.4243281471004242,0.4182242990654205,0.15496575342465752,0,1,36,5,12.0,0.5
0.7051987767584097,0.6953919808497905,0.6789047915370255,0.6891727493917273,0.6952554744525546,0.47099767981438506,0.4746922229258393,0.11947156611455076,0.1429397974932441,0.7141265321282657,0.7254304046756878,0.7965254099691509,0.07408052052087778,0.08417969756444647,0.10236870686037217,0.42291371994342275,0.44275700934579443,0.15154109589041095,0,1,36,4,12.0,0.5625
0.6807339449541284,0.663674446439258,0.6135656502800249,0.5979318734793185,0.6891727493917273,0.1461716937354988,0.12365931857731946,0.1264937859442098,0.14440774830823822,0.6925838801535222,0.7144399974588655,0.7820750121773016,0.09014932887610964,0.09249545226043109,0.10842069886349086,0.16973125884016962,0.22546728971962618,0.0676369863013698,0,0,36,3,10.0,0.625
0.5792048929663608,0.5954518252543387,0.5911636589919104,0.5894160583941607,0.5979318734793185,0.4617169373549883,0.4617279395266042,0.07225682041529805,0.08065105001725129,0.668936486319178,0.7059907248586493,0.7680792336418248,0.09217992923951808,0.09143989327654364,0.10783082334269715,0.14568599717114555,0.272196261682243,0.07962328767123288,0,0,35,2,10.0,0.5625
0.598776758409786,0.6032315978456014,0.6060983198506535,0.5997566909975668,0.5894160583941607,0.5336426914153132,0.5459957816216324,0.06706311094353816,0.07582131455016689,0.6425653089018202,0.6950003176418271,0.7543432375385614,0.0950227542683499,0.08692178000875095,0.11056556723095971,0.11456859971711442,0.2254672897196262,0.08647260273972603,1,0,35,1,10.0,0.5
0.6299694189602445,0.6157989228007181,0.5606720597386435,0.5413625304136251,0.5997566909975668,0.27146171693735494,0.23983924288584949,0.1018623208415733,0.11169960692109221,0.6112417976971649,0.6793088113842832,0.7393408020782595,0.10761598085014544,0.09329831184978918,0.11166840993892213,0.05799151343705788,0.13901869158878508,0.05308219178082184,0,0,35,5,9.0,0.5625
0.5345565749235474,0.5804907241172951,0.5420037336652147,0.5802919708029196,0.5413625304136251,0.6426914153132249,0.682120757313601,0.0937876720642778,0.10163621972408546,0.5890801039990095,0.6682548758020456,0.7254099691508361,0.1016904787400755,0.09788322935756916,0.11285210427531288,0.16265912305516256,0.2242990654205608,0.08133561643835611,1,0,35,4,10.0,0.5625
0.5779816513761468,0.6175942549371635,0.5942750466708152,0.6149635036496349,0.5802919708029196,0.6264501160092806,0.6566908167997167,0.10301576892936512,0.11549716018307175,0.5925467376501178,0.6589797344514324,0.7138821237213834,0.09627389202275718,0.10407828297439017,0.11673452223084642,0.45544554455445535,0.25700934579439255,0.14469178082191778,1,1,35,3,11.0,0.5625
0.6189602446483179,0.6038300418910832,0.6067205973864344,0.5948905109489051,0.6149635036496349,0.41763341067285376,0.4113666847834217,0.043085032509858276,0.049659014744314896,0.5936610127522595,0.6474175719458738,0.7007306380905991,0.08954370187130084,0.10134512441801939,0.1152290086157939,0.42857142857142844,0.2149532710280374,0.1018835616438356,0,1,34,2,10.0,0.5625
0.5773700305810396,0.5637342908438061,0.553204729309272,0.5389294403892944,0.5948905109489051,0.2807424593967517,0.2498117685775688,0.05519024731110535,0.05985254185147632,0.5812801782840163,0.6275331935709294,0.6858580938464034,0.08680452694833755,0.10140540460980207,0.11589025749247543,0.27439886845827427,0.06191588785046728,0.056506849315068414,0,0,34,1,9.0,0.5625
0.546788990825688,0.5691202872531418,0.5507156191661482,0.5717761557177614,0.5389294403892944,0.6194895591647331,0.6541976853767869,0.06219637967197369,0.06768575177855955,0.5874705955181379,0.6146369353916524,0.6790063321967853,0.0776532425816325,0.10340714821721936,0.10823045486351829,0.4865629420084864,0.1904205607476636,0.26797945205479456,1,1,34,5,10.0,0.5625
0.5614678899082567,0.5727109515260325,0.5575606720597387,0.5590024330900244,0.5717761557177614,0.445475638051044,0.4412842618585796,0.041244424788334996,0.045964601952453915,0.5831373034542532,0.6010418651928086,0.672479298587433,0.06553104950631042,0.09291108052974245,0.10528532943507131,0.3663366336633662,0.17757009345794394,0.276541095890411,0,0,34,4,10.0,0.5625
0.5510703363914372,0.5655296229802513,0.5619166148102054,0.546228710462287,0.5590024330900244,0.445475638051044,0.44078563557399364,0.03368768967652259,0.03787360841172413,0.5691469605051382,0.5956419541325201,0.6641013151485631,0.049536446853935455,0.08045889255863864,0.10272699037270629,0.2560113154172559,0.32827102803738323,0.22773972602739728,0,0,34,3,10.0,0.5625
0.5223241590214067,0.55475763016158,0.5332918481642813,0.5626520681265207,0.546228710462287,0.556844547563805,0.5764119849813762,0.03418516248981697,0.037823223019322234,0.5625851182369692,0.5928467060542533,0.6583536288358499,0.0474831679204576,0.07535065657064657,0.09891475011639171,0.34087694483734077,0.3761682242990655,0.2970890410958904,1,0,33,2,10.0,0.5625
0.5724770642201835,0.5984440454817476,0.5892968263845677,0.597323600973236,0.5626520681265207,0.6264501160092806,0.6591839482226466,0.05346474916081785,0.06077907225020923,0.5744707193264829,0.5925925925925926,0.6526059425231369,0.0470850801962816,0.07352610663451847,0.0949918818009229,0.5516265912305515,0.4228971962616823,0.2970890410958904,1,1,33,1,10.0,0.5625
0.5896024464831803,0.5774985038898863,0.5787181082762912,0.5608272506082724,0.597323600973236,0.35498839907192564,0.3370713683801128,0.03917788976880281,0.04428456162979184,0.572242169122199,0.5946255002858776,0.645624289657412,0.04177451045849637,0.0651154703727753,0.09373381030543408,0.3903818953323902,0.4649532710280374,0.264554794520548,0,0,33,5,10.0,0.5
0.5700305810397552,0.5727109515260325,0.5824517734909769,0.5675182481751824,0.5608272506082724,0.519721577726218,0.5305383667994674,0.02442144661199287,0.02863889452294387,0.5739754859477528,0.5932914046121595,0.6392920928722194,0.037893300214969595,0.05580830938966047,0.09081315399565729,0.43564356435643553,0.40303738317757015,0.2816780821917808,1,1,33,4,10.0,0.5
0.5694189602446483,0.5697187312986236,0.5606720597386435,0.5778588807785887,0.5675182481751824,0.5336426914153132,0.5469930341908043,0.04557406606809386,0.05071018476143487,0.5804135198712393,0.5894161743218346,0.6325702224387074,0.040635592651290874,0.04810111223155866,0.08987790963602234,0.48939179632248925,0.3563084112149533,0.2714041095890411,1,1,33,3,10.0,0.5
0.5926605504587155,0.5858767205266308,0.5955196017423771,0.5784671532846714,0.5778588807785887,0.4965197215777261,0.5026152948626534,0.04077159732610626,0.04660695009811812,0.5836325368329826,0.5877009084556253,0.6257834063971424,0.04215514157342388,0.047790708810602836,0.08799549960364987,0.4526166902404525,0.3960280373831776,0.2696917808219178,1,1,32,2,10.0,0.5
